A,B,C
8537.300662812931,14370.449003483209,17132.089226787142
8537.300662812931,14370.449003483209,17132.089226787142
8537.300662812931,14370.449003483209,17132.089226787142
8537.300662812931,14370.449003483209,17132.089226787142
8537.300662812931,14370.449003483209,17132.089226787142
8537.300662812931,14370.449003483209,17132.089226787142
8537.300662812931,14370.449003483209,17132.089226787142
8537.300662812931,14370.449003483209,17132.089226787142
8537.300662812931,14370.449003483209,17132.089226787142
8537.300662812931,14370.449003483209,17132.089226787142
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
7687.8392468630445,12940.58932763663,15427.446348721822
6922.899241800172,12940.58932763663,15427.446348721822
6922.899241800172,12940.58932763663,15427.446348721822
6962.365864260542,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
7674.451974501231,12940.58932763663,15427.446348721822
6910.844003038358,12940.58932763663,15427.446348721822
6910.844003038358,12940.58932763663,15427.446348721822
6949.919698778205,12940.58932763663,15427.446348721822
6949.919698778205,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
7720.790812262341,12940.58932763663,15427.446348721822
6929.409754005452,11614.178921553876,13846.133097977834
6929.409754005452,11614.178921553876,13846.133097977834
6929.409754005452,11614.178921553876,13846.133097977834
6929.409754005452,11614.178921553876,13846.133097977834
6929.409754005452,11614.178921553876,13846.133097977834
6929.409754005452,11614.178921553876,13846.133097977834
6929.409754005452,11614.178921553876,13846.133097977834
6239.933483481909,10458.568118859264,13846.133097977834
5617.5001185045885,9415.325949003054,13846.133097977834
6273.404823199224,10514.66844226651,13846.133097977834
6273.404823199224,10514.66844226651,13846.133097977834
5649.201043290901,9468.458932260992,12468.442854729039
5682.264926685067,9523.876330165518,12541.418685735298
5714.078774467194,9577.198580319815,12541.418685735298
7532.063236652223,12624.268615140158,15119.854595363291
7532.063236652223,12624.268615140158,15119.854595363291
7532.063236652223,12624.268615140158,15119.854595363291
7532.063236652223,12624.268615140158,15119.854595363291
7532.063236652223,12624.268615140158,15119.854595363291
7532.063236652223,12624.268615140158,15119.854595363291
7532.063236652223,12624.268615140158,15119.854595363291
6760.026754895371,12624.268615140158,15119.854595363291
6760.026754895371,12624.268615140158,15119.854595363291
6760.026754895371,12624.268615140158,15119.854595363291
6760.026754895371,12624.268615140158,15119.854595363291
6760.026754895371,12624.268615140158,15119.854595363291
6760.026754895371,12624.268615140158,15119.854595363291
6760.026754895371,12624.268615140158,15119.854595363291
6760.026754895371,12624.268615140158,15119.854595363291
6067.124012518595,11330.281082088291,15119.854595363291
6067.124012518595,11330.281082088291,15119.854595363291
6107.198715732676,11330.281082088291,15119.854595363291
6107.198715732676,11330.281082088291,15119.854595363291
7458.302515484095,12510.49624310859,15119.854595363291
7458.302515484095,12510.49624310859,15119.854595363291
7458.302515484095,12510.49624310859,15119.854595363291
7458.302515484095,12510.49624310859,15119.854595363291
7458.302515484095,12510.49624310859,15119.854595363291
7458.302515484095,12510.49624310859,15119.854595363291
7458.302515484095,12510.49624310859,15119.854595363291
7458.302515484095,12510.49624310859,15119.854595363291
6716.201415193428,11265.701866919284,13615.429063124644
6716.201415193428,11265.701866919284,13615.429063124644
6716.201415193428,11265.701866919284,13615.429063124644
6716.201415193428,11265.701866919284,13615.429063124644
6716.201415193428,11265.701866919284,13615.429063124644
6716.201415193428,11265.701866919284,13615.429063124644
6716.201415193428,11265.701866919284,13615.429063124644
6716.201415193428,11265.701866919284,13615.429063124644
6716.201415193428,11265.701866919284,13615.429063124644
6754.0354617809235,11329.164390289956,13692.128188960518
6754.0354617809235,11329.164390289956,13692.128188960518
6754.0354617809235,11329.164390289956,13692.128188960518
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7498.101800142453,12577.255240905082,15200.537752929577
7547.210989080487,12659.9184998331,15299.08681896005
7547.210989080487,12659.9184998331,15299.08681896005
7547.210989080487,12659.9184998331,15299.08681896005
7547.210989080487,12659.9184998331,15299.08681896005
6796.263495666978,11400.256609099706,15299.08681896005
6796.263495666978,11400.256609099706,15299.08681896005
6157.672547309367,10329.064963253924,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6856.732965172947,11501.689914300965,15299.08681896005
6172.773851896945,10354.396345349443,13773.002908768785
6172.773851896945,10354.396345349443,13773.002908768785
6172.773851896945,10354.396345349443,13773.002908768785
6208.212575927697,10413.842325939693,13852.075568948714
6854.716785381441,11498.307913734345,15294.58821739141
6152.1083148798425,10319.731352576573,15294.58821739141
6152.1083148798425,10319.731352576573,15294.58821739141
5609.2799477130475,9409.174737997764,13772.776689760965
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
8668.444477993477,14546.889774205229,17595.773846518357
6328.076725833005,14546.889774205229,17595.773846518357
6402.902164948202,14546.889774205229,17595.773846518357
7075.654841086012,14546.889774205229,17595.773846518357
8728.162292436464,14546.889774205229,17595.773846518357
8728.162292436464,14546.889774205229,17595.773846518357
8728.162292436464,14546.889774205229,17595.773846518357
8728.162292436464,14546.889774205229,17595.773846518357
8728.162292436464,14546.889774205229,17595.773846518357
8728.162292436464,14546.889774205229,17595.773846518357
8728.162292436464,14546.889774205229,17595.773846518357
8728.162292436464,14546.889774205229,17595.773846518357
7859.710144339036,13099.474241671809,17595.773846518357
7859.710144339036,13099.474241671809,17595.773846518357
7903.841469009069,13173.026209893225,17595.773846518357
8712.287501345998,14520.431875228986,17595.773846518357
7843.236823086734,13072.018795674894,15840.595405328151
7843.236823086734,13072.018795674894,15840.595405328151
7843.236823086734,13072.018795674894,15840.595405328151
7062.834759189604,11771.352925505242,14264.456162498
7107.8394875996355,11846.36056188548,14355.34997460011
7929.299295382797,13215.455782321133,16014.41150115371
7929.299295382797,13215.455782321133,16014.41150115371
7929.299295382797,13215.455782321133,16014.41150115371
7140.334015492209,11900.51793198018,14420.977556788916
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
8680.443967356121,14467.359491438263,17531.461044344047
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
7790.698460702119,12984.455143565841,15734.486287298781
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
8746.818340011603,14577.983085558186,17665.514064319566
7874.323210595446,13123.829272773757,15903.379036403689
7874.323210595446,13123.829272773757,15903.379036403689
7874.323210595446,13123.829272773757,15903.379036403689
7874.323210595446,13123.829272773757,15903.379036403689
7874.323210595446,13123.829272773757,15903.379036403689
7874.323210595446,13123.829272773757,15903.379036403689
7874.323210595446,13123.829272773757,15903.379036403689
8878.929996559487,14798.168462651265,17932.333407775157
8878.929996559487,14798.168462651265,17932.333407775157
7968.839671912139,13281.356195229511,16094.269233478204
8015.279828313745,13358.756203803643,16188.062108117998
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
8862.995669735263,14771.611337775272,17900.151640225333
7954.538613587398,13257.521175653306,16065.386097102235
7192.150981268437,11986.879260324602,14525.629705959896
7192.150981268437,11986.879260324602,14525.629705959896
7345.739478067402,12242.859254584853,14835.824755731128
8271.905396625665,13786.464091260232,16706.35600768837
8271.905396625665,13786.464091260232,16706.35600768837
8271.905396625665,13786.464091260232,16706.35600768837
8271.905396625665,13786.464091260232,16706.35600768837
8271.905396625665,13786.464091260232,16706.35600768837
8271.905396625665,13786.464091260232,16706.35600768837
8271.905396625665,13786.464091260232,16706.35600768837
8271.905396625665,13786.464091260232,16706.35600768837
8271.905396625665,13786.464091260232,16706.35600768837
8312.071844413678,13853.407952867836,16787.4781850025
8312.071844413678,13853.407952867836,16787.4781850025
8312.071844413678,13853.407952867836,16787.4781850025
8312.071844413678,13853.407952867836,16787.4781850025
8312.071844413678,13853.407952867836,16787.4781850025
8312.071844413678,13853.407952867836,16787.4781850025
8312.071844413678,13853.407952867836,16787.4781850025
8998.742459350282,14997.855250247327,18174.312681179017
8998.742459350282,14997.855250247327,18174.312681179017
8998.742459350282,14997.855250247327,18174.312681179017
8998.742459350282,14997.855250247327,18174.312681179017
8998.742459350282,14997.855250247327,18174.312681179017
8998.742459350282,14997.855250247327,18174.312681179017
8998.742459350282,14997.855250247327,18174.312681179017
8998.742459350282,14997.855250247327,18174.312681179017
8076.371357266878,13460.575087096977,18174.312681179017
8122.464293599481,13537.39639744095,18174.312681179017
8981.61922990595,14969.316627458315,18174.312681179017
8981.61922990595,14969.316627458315,18174.312681179017
8981.61922990595,14969.316627458315,18174.312681179017
8981.61922990595,14969.316627458315,18174.312681179017
8981.61922990595,14969.316627458315,18174.312681179017
8061.003258840589,14969.316627458315,18174.312681179017
7256.91818377124,14969.316627458315,18174.312681179017
7300.335341065625,14969.316627458315,18174.312681179017
8060.387185833557,14969.316627458315,18174.312681179017
8060.387185833557,14969.316627458315,18174.312681179017
8060.387185833557,14969.316627458315,18174.312681179017
8060.387185833557,14969.316627458315,18174.312681179017
8060.387185833557,14969.316627458315,18174.312681179017
8060.387185833557,14969.316627458315,18174.312681179017
8060.387185833557,14969.316627458315,18174.312681179017
7286.631350323005,14969.316627458315,18174.312681179017
6539.751636914897,14969.316627458315,18174.312681179017
6539.751636914897,14969.316627458315,18174.312681179017
5869.42709413112,14969.316627458315,18174.312681179017
6866.152607301705,14969.316627458315,18174.312681179017
6866.152607301705,14969.316627458315,18174.312681179017
6898.285479346605,14969.316627458315,18174.312681179017
9546.610456808365,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
8594.336063741732,14969.316627458315,18174.312681179017
7737.0510413834945,14969.316627458315,18174.312681179017
7737.0510413834945,14969.316627458315,18174.312681179017
7782.383327627917,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
8592.721789237965,14969.316627458315,18174.312681179017
7735.597790761478,13476.127293869347,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
8643.304477884763,15057.436352592487,18174.312681179017
7783.295682335229,13559.221435509535,16365.968569401704
7783.295682335229,13559.221435509535,16365.968569401704
7783.295682335229,13559.221435509535,16365.968569401704
7783.295682335229,13559.221435509535,16365.968569401704
7783.295682335229,13559.221435509535,16365.968569401704
7783.295682335229,13559.221435509535,16365.968569401704
7783.295682335229,13559.221435509535,16365.968569401704
7783.295682335229,13559.221435509535,16365.968569401704
7829.025439431718,13638.886904736231,16462.12472199733
7829.025439431718,13638.886904736231,16462.12472199733
7829.025439431718,13638.886904736231,16462.12472199733
7829.025439431718,13638.886904736231,16462.12472199733
7829.025439431718,13638.886904736231,16462.12472199733
7050.037408208263,12281.817657714977,16462.12472199733
7850.623485472339,13676.512699873856,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
8581.269886572922,14949.366353123289,18145.520434091537
7727.433532858916,14949.366353123289,18145.520434091537
7727.433532858916,14949.366353123289,18145.520434091537
7727.433532858916,14949.366353123289,18145.520434091537
8531.606856199465,14949.366353123289,18145.520434091537
8531.606856199465,14949.366353123289,18145.520434091537
8531.606856199465,14949.366353123289,18145.520434091537
8821.476052884878,14949.366353123289,18145.520434091537
8821.476052884878,14949.366353123289,18145.520434091537
8821.476052884878,14949.366353123289,18145.520434091537
8821.476052884878,14949.366353123289,18145.520434091537
8821.476052884878,14949.366353123289,18145.520434091537
7153.33713665336,12122.444913089264,14714.207056384936
7153.33713665336,12122.444913089264,14714.207056384936
7153.33713665336,12122.444913089264,14714.207056384936
7153.33713665336,12122.444913089264,14714.207056384936
7153.33713665336,12122.444913089264,14714.207056384936
7153.33713665336,12122.444913089264,14714.207056384936
7153.33713665336,12122.444913089264,14714.207056384936
7198.701726817954,12199.322283017398,14807.52070286325
7198.701726817954,12199.322283017398,14807.52070286325
7198.701726817954,12199.322283017398,14807.52070286325
7198.701726817954,12199.322283017398,14807.52070286325
7198.701726817954,12199.322283017398,14807.52070286325
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8942.03979326688,15153.680405904055,18393.516551929057
8041.129284095242,13626.947105009222,16540.369759322202
8041.129284095242,13626.947105009222,16540.369759322202
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7216.91353247548,12230.185026745776,14844.981858991676
7923.136021848734,13426.989128141355,16297.66104047022
8603.354998476867,14579.726223497983,17696.851750286423
8603.354998476867,14579.726223497983,17696.851750286423
8603.354998476867,14579.726223497983,17696.851750286423
8603.354998476867,14579.726223497983,17696.851750286423
8603.354998476867,14579.726223497983,17696.851750286423
8603.354998476867,14579.726223497983,17696.851750286423
8603.354998476867,14579.726223497983,17696.851750286423
7747.321176128418,13129.043464259934,15936.015001132924
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
8680.918180408771,14711.169126620165,17856.39696632975
7814.996591912996,13243.730006239803,16075.221368938357
7814.996591912996,13243.730006239803,16075.221368938357
7814.996591912996,13243.730006239803,16075.221368938357
7814.996591912996,13243.730006239803,16075.221368938357
7814.996591912996,13243.730006239803,16075.221368938357
7861.162588925066,13321.965485002445,16170.183486062595
7861.162588925066,13321.965485002445,16170.183486062595
8679.664661860357,14709.044844028644,17853.81851502541
8679.664661860357,14709.044844028644,17853.81851502541
8679.664661860357,14709.044844028644,17853.81851502541
8679.664661860357,14709.044844028644,17853.81851502541
7813.868111839786,14709.044844028644,17853.81851502541
7813.868111839786,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
8503.213690626233,14709.044844028644,17853.81851502541
