,num_candles,median_multiplier,sdev_multiplier,window_lookback,ending_capital
2121,7,7,8,48,14218.07652057222
2122,7,7,10,48,17174.471916948045
2123,7,7,12,48,19324.770123145794
2124,7,7,14,48,23427.569562946257
2125,7,7,16,48,26630.961192500137
2126,7,7,18,48,28426.561181602137
2127,7,7,20,48,24604.030556707858
2128,7,7,22,48,29177.76613226994
2129,7,7,24,48,31514.247790959427
2130,7,8,6,48,10940.518995841805
2131,7,8,8,48,14418.037517465751
2132,7,8,10,48,18666.763701085616
2133,7,8,12,48,19183.36264745104
2134,7,8,14,48,23911.02783173266
2135,7,8,16,48,30623.77567594799
2136,7,8,18,48,27375.564419841765
2137,7,8,20,48,25216.862296437343
2138,7,8,22,48,32434.9576040923
2139,7,8,24,48,32897.428311268
2140,7,9,6,48,10817.062462775655
2141,7,9,8,48,14218.165546924592
2142,7,9,10,48,19504.216608180603
2143,7,9,12,48,22046.934213880424
2144,7,9,14,48,24398.82647708421
2145,7,9,16,48,28784.04741853494
2146,7,9,18,48,24805.99436765303
2147,7,9,20,48,29152.9792589615
2148,7,9,22,48,31869.213088123102
2149,7,9,24,48,32593.140959873446
2150,7,10,6,48,11515.658259444635
2151,7,10,8,48,15485.356791132022
2152,7,10,10,48,19450.22611933049
2153,7,10,12,48,24064.67940955773
2154,7,10,14,48,31894.973417553458
2155,7,10,16,48,28403.566174520365
2156,7,10,18,48,26594.954110743914
2157,7,10,20,48,30017.91730479112
2158,7,10,22,48,32972.49665918799
2159,7,10,24,48,34120.83873152759
2160,8,2,6,48,10301.713128084373
2161,8,2,8,48,10547.657190043848
2162,8,2,10,48,11153.586768179002
2163,8,2,12,48,15417.126888621431
2164,8,2,14,48,19104.78055157631
2165,8,2,16,48,21095.7271188379
2166,8,2,18,48,23459.12854716865
2167,8,2,20,48,24092.861801459567
2168,8,2,22,48,26665.65305509085
2169,8,2,24,48,24536.653355998118
2170,8,3,6,48,9716.656282077212
2171,8,3,8,48,11038.412402579777
2172,8,3,10,48,12146.050003452203
2173,8,3,12,48,14675.241584979376
2174,8,3,14,48,18278.661222575745
2175,8,3,16,48,21249.851697360544
2176,8,3,18,48,23316.279197968885
2177,8,3,20,48,26772.51319417169
2178,8,3,22,48,27112.185515845606
2179,8,3,24,48,23994.26765047862
2180,8,4,6,48,9976.158788635457
2181,8,4,8,48,11006.206550132183
2182,8,4,10,48,11894.892033868322
2183,8,4,12,48,15090.31287885158
2184,8,4,14,48,19796.069762383002
2185,8,4,16,48,21660.524666270107
2186,8,4,18,48,21797.296824806068
2187,8,4,20,48,27924.26298538783
2188,8,4,22,48,26076.697135972856
2189,8,4,24,48,24179.531792708443
2190,8,5,6,48,10068.666025109242
2191,8,5,8,48,10049.65421343537
2192,8,5,10,48,13243.543919141395
2193,8,5,12,48,17291.488466465365
2194,8,5,14,48,18761.467759843035
2195,8,5,16,48,22561.244661276156
2196,8,5,18,48,23677.833880842107
2197,8,5,20,48,26563.95254517307
2198,8,5,22,48,25422.71848317297
2199,8,5,24,48,24298.536691927653
2200,8,6,6,48,10014.30983691094
2201,8,6,8,48,10140.304222617946
2202,8,6,10,48,14772.21768355809
2203,8,6,12,48,18913.2501008588
2204,8,6,14,48,19475.352813230733
2205,8,6,16,48,22974.948972931015
2206,8,6,18,48,27357.770442951994
2207,8,6,20,48,26796.657266286515
2208,8,6,22,48,23234.072634096647
2209,8,6,24,48,27447.306270117297
2210,8,7,6,48,9946.090200227989
2211,8,7,8,48,10624.909687636742
2212,8,7,10,48,13948.916279707493
2213,8,7,12,48,19079.49695015704
2214,8,7,14,48,19928.229142143595
2215,8,7,16,48,23716.79659174569
2216,8,7,18,48,28369.078593855902
2217,8,7,20,48,28475.104886130168
2218,8,7,22,48,24263.7946945733
2219,8,7,24,48,31115.74909866229
2220,8,8,6,48,10632.811623653435
2221,8,8,8,48,12366.557315721766
2222,8,8,10,48,15348.862050759379
2223,8,8,12,48,19103.19414754124
2224,8,8,14,48,22053.446072499002
2225,8,8,16,48,22136.217851457553
2226,8,8,18,48,28728.64793493319
2227,8,8,20,48,25420.50927727028
2228,8,8,22,48,25394.540513961907
2229,8,8,24,48,32474.01114355842
2230,8,9,6,48,10490.374389499682
2231,8,9,8,48,14690.79315114212
2232,8,9,10,48,16950.658669935143
2233,8,9,12,48,19850.76535747925
2234,8,9,14,48,23149.129252175804
2235,8,9,16,48,26694.54299208134
2236,8,9,18,48,28987.726145840646
2237,8,9,20,48,23594.874627295456
2238,8,9,22,48,27373.244231487017
2239,8,9,24,48,30969.84029966291
2240,8,10,6,48,10668.909647232924
2241,8,10,8,48,13997.8268095137
2242,8,10,10,48,17693.94159400426
2243,8,10,12,48,19169.362294488816
2244,8,10,14,48,23560.645446372655
2245,8,10,16,48,30228.65259403303
2246,8,10,18,48,28232.79289915365
2247,8,10,20,48,23701.307143821094
2248,8,10,22,48,30036.896276164305
2249,8,10,24,48,32452.375251816407
2250,9,2,6,48,10301.980736953497
2251,9,2,8,48,10074.200121480848
2252,9,2,10,48,10455.989784612313
2253,9,2,12,48,12590.637741164242
2254,9,2,14,48,16050.617351660669
2255,9,2,16,48,17373.898986598273
2256,9,2,18,48,20688.8798417666
2257,9,2,20,48,24011.022014569236
2258,9,2,22,48,25222.024252963696
2259,9,2,24,48,23784.757928807132
2260,9,3,6,48,10301.980736953497
2261,9,3,8,48,10359.609519854457
2262,9,3,10,48,10684.09037579851
2263,9,3,12,48,13477.274906721377
2264,9,3,14,48,16651.125924214062
2265,9,3,16,48,18885.919218977557
2266,9,3,18,48,20930.550438576687
2267,9,3,20,48,22362.187983997926
2268,9,3,22,48,28149.17778586674
2269,9,3,24,48,24296.47446402283
2270,9,4,6,48,10301.713128084373
2271,9,4,8,48,10600.427688929458
2272,9,4,10,48,11044.531063716873
2273,9,4,12,48,15342.257964205353
2274,9,4,14,48,17703.237292756454
2275,9,4,16,48,19738.032742894204
2276,9,4,18,48,23767.493035018237
2277,9,4,20,48,24004.811739271085
2278,9,4,22,48,25573.570286732505
2279,9,4,24,48,23750.44230796133
2280,9,5,6,48,9949.474570225328
2281,9,5,8,48,11057.595419553103
2282,9,5,10,48,12182.936025653775
2283,9,5,12,48,14227.960686329745
2284,9,5,14,48,19188.11343207002
2285,9,5,16,48,21102.6990258644
2286,9,5,18,48,24186.381548111272
2287,9,5,20,48,26532.595401915463
2288,9,5,22,48,25987.21880286299
2289,9,5,24,48,24329.799992341585
2290,9,6,6,48,9976.158788635457
2291,9,6,8,48,10930.489976103627
2292,9,6,10,48,12191.651141973563
2293,9,6,12,48,15267.346273132202
2294,9,6,14,48,19415.479059503636
2295,9,6,16,48,21246.42026343486
2296,9,6,18,48,22620.172041163994
2297,9,6,20,48,27775.104395308987
2298,9,6,22,48,26804.132190067867
2299,9,6,24,48,24461.559034720773
2300,9,7,6,48,9972.94748251024
2301,9,7,8,48,10747.186524603629
2302,9,7,10,48,13391.656398028648
2303,9,7,12,48,16288.900057308223
2304,9,7,14,48,19123.71589821868
2305,9,7,16,48,23139.10417062917
2306,9,7,18,48,22899.155313094358
2307,9,7,20,48,25227.376901673968
2308,9,7,22,48,26118.707819621268
2309,9,7,24,48,23850.05335524583
2310,9,8,6,48,10109.62346474108
2311,9,8,8,48,10204.733370290844
2312,9,8,10,48,15047.938122902362
2313,9,8,12,48,18499.40680932137
2314,9,8,14,48,18948.65838667105
2315,9,8,16,48,23121.538024325906
2316,9,8,18,48,25582.034529494973
2317,9,8,20,48,25911.91196014981
2318,9,8,22,48,24665.743743784016
2319,9,8,24,48,24886.256210930707
2320,9,9,6,48,9946.090200227989
2321,9,9,8,48,10633.837124744634
2322,9,9,10,48,13373.173433599392
2323,9,9,12,48,19105.188018551744
2324,9,9,14,48,19136.19360712188
2325,9,9,16,48,23831.502759866158
2326,9,9,18,48,27535.93875682438
2327,9,9,20,48,29201.718374686698
2328,9,9,22,48,23210.851306799585
2329,9,9,24,48,28310.13893918074
2330,9,10,6,48,10706.238480556316
2331,9,10,8,48,11700.816652628613
2332,9,10,10,48,14708.125573469148
2333,9,10,12,48,20085.744774943505
2334,9,10,14,48,21719.247680268978
2335,9,10,16,48,21482.586976673738
2336,9,10,18,48,28830.540476068338
2337,9,10,20,48,28380.40615009081
2338,9,10,22,48,24312.459868474318
2339,9,10,24,48,29796.363546334203
2340,10,2,6,48,10017.905539085463
2341,10,2,8,48,9990.49711975447
2342,10,2,10,48,10967.357201126153
2343,10,2,12,48,11595.7345179585
2344,10,2,14,48,13498.142933035953
2345,10,2,16,48,18349.398872833404
2346,10,2,18,48,19832.50408359976
2347,10,2,20,48,21232.817264077516
2348,10,2,22,48,23860.10128496886
2349,10,2,24,48,26583.230343553398
2350,10,3,6,48,10090.919348587871
2351,10,3,8,48,10016.317017963864
2352,10,3,10,48,10876.724310998525
2353,10,3,12,48,12379.56548923532
2354,10,3,14,48,15061.550060376958
2355,10,3,16,48,18524.596798194354
2356,10,3,18,48,21590.753195470934
2357,10,3,20,48,22929.009947361694
2358,10,3,22,48,23911.06995243928
2359,10,3,24,48,25681.556286944564
2360,10,4,6,48,10301.980736953497
2361,10,4,8,48,10074.200121480848
2362,10,4,10,48,11103.078666014342
2363,10,4,12,48,12538.883729465859
2364,10,4,14,48,15517.914858323527
2365,10,4,16,48,18926.266724156198
2366,10,4,18,48,21159.6429607721
2367,10,4,20,48,23865.295879024514
2368,10,4,22,48,25882.036926533354
2369,10,4,24,48,24271.30280076551
2370,10,5,6,48,10301.980736953497
2371,10,5,8,48,10377.263712884587
2372,10,5,10,48,10547.510681718655
2373,10,5,12,48,13045.538354823046
2374,10,5,14,48,16980.761086834416
2375,10,5,16,48,20144.267663086805
2376,10,5,18,48,20644.99426203165
2377,10,5,20,48,21883.218716629304
2378,10,5,22,48,25776.66706077534
2379,10,5,24,48,23504.279995940047
2380,10,6,6,48,10301.713128084373
2381,10,6,8,48,10909.952756519016
2382,10,6,10,48,11044.19627786707
2383,10,6,12,48,14453.1530170985
2384,10,6,14,48,18604.380115479536
2385,10,6,16,48,20090.636197897576
2386,10,6,18,48,23565.448505808316
2387,10,6,20,48,23725.956558893366
2388,10,6,22,48,25294.682328754094
2389,10,6,24,48,24843.81016995964
2390,10,7,6,48,9716.656282077212
2391,10,7,8,48,11057.595419553103
2392,10,7,10,48,11953.67971097617
2393,10,7,12,48,13597.687302562023
2394,10,7,14,48,18893.656582934145
2395,10,7,16,48,19393.679133393834
2396,10,7,18,48,23314.654067734176
2397,10,7,20,48,25985.712714898003
2398,10,7,22,48,24900.88615714173
2399,10,7,24,48,24301.176110746856
2400,10,8,6,48,10146.630448047912
2401,10,8,8,48,10809.746835054319
2402,10,8,10,48,11966.67118791034
2403,10,8,12,48,14995.570513748637
2404,10,8,14,48,18798.168674154193
2405,10,8,16,48,20940.556084373766
2406,10,8,18,48,22771.02890050031
2407,10,8,20,48,26471.76206404549
2408,10,8,22,48,26238.194253731093
2409,10,8,24,48,23200.033109244647
2410,10,9,6,48,9972.94748251024
2411,10,9,8,48,10766.677017554095
2412,10,9,10,48,12784.739994378828
2413,10,9,12,48,16778.57448439479
2414,10,9,14,48,19479.510953290446
2415,10,9,16,48,23453.36125899209
2416,10,9,18,48,23247.418508679253
2417,10,9,20,48,25168.49064250505
2418,10,9,22,48,26514.856520156
2419,10,9,24,48,23651.214867154966
2420,10,10,6,48,10109.62346474108
2421,10,10,8,48,10448.113522328635
2422,10,10,10,48,14652.020459956813
2423,10,10,12,48,17799.032301635725
2424,10,10,14,48,19331.904259717514
2425,10,10,16,48,23720.269796014174
2426,10,10,18,48,26736.73836349766
2427,10,10,20,48,24958.776276266373
2428,10,10,22,48,26205.663203822176
2429,10,10,24,48,25430.15064813402
2430,2,2,6,60,16500.03717981206
2431,2,2,8,60,28132.409290301646
2432,2,2,10,60,27705.89796129089
2433,2,2,12,60,33079.1871822474
2434,2,2,14,60,32365.868197664022
2435,2,2,16,60,32694.183037347237
2436,2,2,18,60,35339.47727169762
2437,2,2,20,60,35961.41987168706
2438,2,2,22,60,35961.41987168706
2439,2,2,24,60,35961.41987168706
2440,2,3,6,60,19017.062048602613
2441,2,3,8,60,30075.6077130403
2442,2,3,10,60,28999.61673614528
2443,2,3,12,60,33328.036510920145
2444,2,3,14,60,33905.50886969547
2445,2,3,16,60,34042.374666398515
2446,2,3,18,60,36043.08460845256
2447,2,3,20,60,35961.41987168706
2448,2,3,22,60,35961.41987168706
2449,2,3,24,60,35961.41987168706
2450,2,4,6,60,22949.417874693594
2451,2,4,8,60,25952.70052147261
2452,2,4,10,60,31128.317708776456
2453,2,4,12,60,31580.8046246846
2454,2,4,14,60,33436.80835339781
2455,2,4,16,60,35343.8771122769
2456,2,4,18,60,35142.588833315574
2457,2,4,20,60,35961.41987168706
2458,2,4,22,60,35961.41987168706
2459,2,4,24,60,35961.41987168706
2460,2,5,6,60,26970.25294523932
2461,2,5,8,60,25213.330935936934
2462,2,5,10,60,34357.12952801418
2463,2,5,12,60,33338.13434103252
2464,2,5,14,60,34565.6448560275
2465,2,5,16,60,36047.57204965191
2466,2,5,18,60,35961.41987168706
2467,2,5,20,60,35961.41987168706
2468,2,5,22,60,35961.41987168706
2469,2,5,24,60,35961.41987168706
2470,2,6,6,60,28448.387761703252
2471,2,6,8,60,30098.000127264106
2472,2,6,10,60,34363.72461367363
2473,2,6,12,60,34085.942873924134
2474,2,6,14,60,35181.65746244031
2475,2,6,16,60,36043.08460845256
2476,2,6,18,60,35961.41987168706
2477,2,6,20,60,35961.41987168706
2478,2,6,22,60,35961.41987168706
2479,2,6,24,60,35961.41987168706
2480,2,7,6,60,27227.79881480588
2481,2,7,8,60,33534.1803901275
2482,2,7,10,60,32535.78608225464
2483,2,7,12,60,35050.16883986475
2484,2,7,14,60,35882.1226141875
2485,2,7,16,60,35142.588833315574
2486,2,7,18,60,35961.41987168706
2487,2,7,20,60,35961.41987168706
2488,2,7,22,60,35961.41987168706
2489,2,7,24,60,35961.41987168706
2490,2,8,6,60,28688.020657916677
2491,2,8,8,60,32970.66239933066
2492,2,8,10,60,32999.07447817526
2493,2,8,12,60,34724.445282621964
2494,2,8,14,60,35405.18566742716
2495,2,8,16,60,35142.588833315574
2496,2,8,18,60,35961.41987168706
2497,2,8,20,60,35961.41987168706
2498,2,8,22,60,35961.41987168706
2499,2,8,24,60,35961.41987168706
2500,2,9,6,60,29576.38564158536
2501,2,9,8,60,31745.627935453977
2502,2,9,10,60,35192.44577564662
2503,2,9,12,60,35614.55558952634
2504,2,9,14,60,34520.627077123194
2505,2,9,16,60,35961.41987168706
2506,2,9,18,60,35961.41987168706
2507,2,9,20,60,35961.41987168706
2508,2,9,22,60,35961.41987168706
2509,2,9,24,60,35961.41987168706
2510,2,10,6,60,32612.599516621136
2511,2,10,8,60,32529.390055272306
2512,2,10,10,60,34752.88726361343
2513,2,10,12,60,35614.55558952634
2514,2,10,14,60,35148.79769882018
2515,2,10,16,60,35961.41987168706
2516,2,10,18,60,35961.41987168706
2517,2,10,20,60,35961.41987168706
2518,2,10,22,60,35961.41987168706
2519,2,10,24,60,35961.41987168706
2520,3,2,6,60,14851.502828349496
2521,3,2,8,60,18183.044263874002
2522,3,2,10,60,18209.121116039718
2523,3,2,12,60,26329.92491316972
2524,3,2,14,60,26890.344226577967
2525,3,2,16,60,31164.396189669806
2526,3,2,18,60,33316.159394399845
2527,3,2,20,60,34613.8197179392
2528,3,2,22,60,34564.86280222131
2529,3,2,24,60,35205.741145886466
2530,3,3,6,60,16246.700183832341
2531,3,3,8,60,17545.813922108668
2532,3,3,10,60,25166.776846748315
2533,3,3,12,60,25701.16097119774
2534,3,3,14,60,27263.043255807774
2535,3,3,16,60,31689.15543449962
2536,3,3,18,60,31971.601503645248
2537,3,3,20,60,32919.22375722212
2538,3,3,22,60,34823.22887375647
2539,3,3,24,60,36162.89585952949
2540,3,4,6,60,16719.456136559707
2541,3,4,8,60,17178.274675898334
2542,3,4,10,60,25565.58140069585
2543,3,4,12,60,27802.531388236763
2544,3,4,14,60,28862.550917340894
2545,3,4,16,60,32262.598452179638
2546,3,4,18,60,31885.512482645612
2547,3,4,20,60,33071.48265442984
2548,3,4,22,60,35210.12433603199
2549,3,4,24,60,35259.40673555512
2550,3,5,6,60,17937.893098536766
2551,3,5,8,60,22394.147875718263
2552,3,5,10,60,25500.98754912586
2553,3,5,12,60,27575.17463715914
2554,3,5,14,60,31630.522936121033
2555,3,5,16,60,32116.293285420823
2556,3,5,18,60,33877.90263424263
2557,3,5,20,60,34032.08939716851
2558,3,5,22,60,36167.398217485796
2559,3,5,24,60,35961.41987168706
2560,3,6,6,60,18058.05241744107
2561,3,6,8,60,24420.421872933803
2562,3,6,10,60,27188.450582824957
2563,3,6,12,60,26429.155297994173
2564,3,6,14,60,32811.32962990516
2565,3,6,16,60,32714.11311646306
2566,3,6,18,60,33711.61419427625
2567,3,6,20,60,35210.12433603199
2568,3,6,22,60,35263.7966071812
2569,3,6,24,60,35961.41987168706
2570,3,7,6,60,19953.78849734475
2571,3,7,8,60,24025.456636446175
2572,3,7,10,60,26181.76179889458
2573,3,7,12,60,32280.353875901983
2574,3,7,14,60,30117.42921628446
2575,3,7,16,60,32695.141061429415
2576,3,7,18,60,34032.08939716851
2577,3,7,20,60,36167.398217485796
2578,3,7,22,60,35961.41987168706
2579,3,7,24,60,35961.41987168706
2580,3,8,6,60,20545.25579830097
2581,3,8,8,60,25084.793852682214
2582,3,8,10,60,28079.861472538953
2583,3,8,12,60,32297.044744113675
2584,3,8,14,60,31049.450343391723
2585,3,8,16,60,33655.67335755631
2586,3,8,18,60,34957.3354996901
2587,3,8,20,60,36887.48942148205
2588,3,8,22,60,35961.41987168706
2589,3,8,24,60,35961.41987168706
2590,3,9,6,60,22087.053129576238
2591,3,9,8,60,25337.13942085157
2592,3,9,10,60,31906.143040973584
2593,3,9,12,60,31648.77890892473
2594,3,9,14,60,33258.76813426449
2595,3,9,16,60,34078.08341809605
2596,3,9,18,60,35345.72092273913
2597,3,9,20,60,35965.897145451774
2598,3,9,22,60,35961.41987168706
2599,3,9,24,60,35961.41987168706
2600,3,10,6,60,26951.50679563396
2601,3,10,8,60,28167.80067759236
2602,3,10,10,60,32454.64715331965
2603,3,10,12,60,29410.532357393942
2604,3,10,14,60,33272.23045468328
2605,3,10,16,60,35754.08093603969
2606,3,10,18,60,36889.41375872179
2607,3,10,20,60,35965.897145451774
2608,3,10,22,60,35961.41987168706
2609,3,10,24,60,35961.41987168706
2610,4,2,6,60,11356.11809806497
2611,4,2,8,60,14685.619676833332
2612,4,2,10,60,19132.84418003819
2613,4,2,12,60,16261.716966068323
2614,4,2,14,60,24206.921987396094
2615,4,2,16,60,25498.41375830161
2616,4,2,18,60,28956.785191078336
2617,4,2,20,60,33358.00332773959
2618,4,2,22,60,31456.65050186395
2619,4,2,24,60,34827.1140054717
2620,4,3,6,60,12210.764216899988
2621,4,3,8,60,15649.28394505256
2622,4,3,10,60,18751.52894256124
2623,4,3,12,60,19589.066644441697
2624,4,3,14,60,24305.73950630916
2625,4,3,16,60,25867.241762511712
2626,4,3,18,60,29059.341798519177
2627,4,3,20,60,33318.899725148935
2628,4,3,22,60,31735.440056354255
2629,4,3,24,60,33832.1574452113
2630,4,4,6,60,14346.879882687645
2631,4,4,8,60,17584.095052229204
2632,4,4,10,60,16946.368981229873
2633,4,4,12,60,23016.442688116207
2634,4,4,14,60,26210.519430937817
2635,4,4,16,60,26707.576067364385
2636,4,4,18,60,32295.044304740095
2637,4,4,20,60,31810.83964231832
2638,4,4,22,60,33808.606896099045
2639,4,4,24,60,34731.049207523705
2640,4,5,6,60,13638.890378093714
2641,4,5,8,60,18813.826116682838
2642,4,5,10,60,18120.271157992986
2643,4,5,12,60,25719.021252032213
2644,4,5,14,60,25060.01128939133
2645,4,5,16,60,28621.201651841253
2646,4,5,18,60,32971.43622972761
2647,4,5,20,60,31533.727056814725
2648,4,5,22,60,35420.3303047397
2649,4,5,24,60,34372.50021476418
2650,4,6,6,60,14539.875530726285
2651,4,6,8,60,16338.619776647718
2652,4,6,10,60,21326.312464011462
2653,4,6,12,60,22102.500316562327
2654,4,6,14,60,26236.519082691888
2655,4,6,16,60,31027.61754668178
2656,4,6,18,60,33318.899725148935
2657,4,6,20,60,31565.259185234794
2658,4,6,22,60,34731.049207523705
2659,4,6,24,60,34372.50021476418
2660,4,7,6,60,16681.556645003504
2661,4,7,8,60,17842.630672900097
2662,4,7,10,60,24040.291691740287
2663,4,7,12,60,24736.281891552273
2664,4,7,14,60,27815.00845998689
2665,4,7,16,60,32111.56000856278
2666,4,7,18,60,30875.811887208605
2667,4,7,20,60,33877.90263424263
2668,4,7,22,60,33601.16143187926
2669,4,7,24,60,35765.53116472574
2670,4,8,6,60,17269.795534298275
2671,4,8,8,60,24506.050890843067
2672,4,8,10,60,23278.004847362154
2673,4,8,12,60,27515.928226544685
2674,4,8,14,60,28303.36441432986
2675,4,8,16,60,31934.451741832327
2676,4,8,18,60,31520.978486565695
2677,4,8,20,60,35533.479584650515
2678,4,8,22,60,34372.50021476418
2679,4,8,24,60,35259.40673555512
2680,4,9,6,60,20279.953685914734
2681,4,9,8,60,21958.50698010706
2682,4,9,10,60,25686.248904272612
2683,4,9,12,60,26457.72142719374
2684,4,9,14,60,33265.88340889799
2685,4,9,16,60,30474.134941202454
2686,4,9,18,60,33013.69818407209
2687,4,9,20,60,36296.175571496846
2688,4,9,22,60,35769.98404992692
2689,4,9,24,60,35259.40673555512
2690,4,10,6,60,20246.489606898216
2691,4,10,8,60,22770.7325690706
2692,4,10,10,60,27495.99934902412
2693,4,10,12,60,25315.818010149193
2694,4,10,14,60,32363.89902747747
2695,4,10,16,60,30476.62133346548
2696,4,10,18,60,34778.00980747445
2697,4,10,20,60,33602.914328789724
2698,4,10,22,60,34876.31138390535
2699,4,10,24,60,35961.41987168706
2700,5,2,6,60,9973.431513208296
2701,5,2,8,60,12692.526121854213
2702,5,2,10,60,13999.322213893904
2703,5,2,12,60,19028.84308206462
2704,5,2,14,60,16311.467724841441
2705,5,2,16,60,20804.71004623936
2706,5,2,18,60,23894.96919941849
2707,5,2,20,60,27399.894249179055
2708,5,2,22,60,30324.635814342582
2709,5,2,24,60,33125.15734533113
2710,5,3,6,60,10005.339668471897
2711,5,3,8,60,14416.0555026281
2712,5,3,10,60,15918.382169986746
2713,5,3,12,60,20877.531120177056
2714,5,3,14,60,17788.038302962388
2715,5,3,16,60,25141.501781821247
2716,5,3,18,60,25643.319916679586
2717,5,3,20,60,27765.38803380181
2718,5,3,22,60,31252.480347324115
2719,5,3,24,60,33270.728324459385
2720,5,4,6,60,10335.432105926895
2721,5,4,8,60,14524.562912291616
2722,5,4,10,60,16781.402384720164
2723,5,4,12,60,17553.353832774636
2724,5,4,14,60,20646.83499101781
2725,5,4,16,60,25067.851072416084
2726,5,4,18,60,24830.690501337445
2727,5,4,20,60,28840.82202743426
2728,5,4,22,60,31871.377809906746
2729,5,4,24,60,32108.767613430486
2730,5,5,6,60,11594.390787692613
2731,5,5,8,60,14613.73741655748
2732,5,5,10,60,19205.97044426492
2733,5,5,12,60,16461.640096825973
2734,5,5,14,60,23437.493544970923
2735,5,5,16,60,23360.343063666485
2736,5,5,18,60,24904.388311368184
2737,5,5,20,60,30251.958325832646
2738,5,5,22,60,31903.235198750135
2739,5,5,24,60,32944.595072439
2740,5,6,6,60,11495.371645732357
2741,5,6,8,60,15297.00161266012
2742,5,6,10,60,17847.01301556257
2743,5,6,12,60,17756.164162533412
2744,5,6,14,60,24654.269873056204
2745,5,6,16,60,24350.32636893037
2746,5,6,18,60,28967.657969616324
2747,5,6,20,60,32014.371591469466
2748,5,6,22,60,31986.570462112144
2749,5,6,24,60,32860.42917594289
2750,5,7,6,60,13639.463203516227
2751,5,7,8,60,17268.922860643972
2752,5,7,10,60,18624.130012382717
2753,5,7,12,60,24410.248160130857
2754,5,7,14,60,25520.183198865354
2755,5,7,16,60,25662.16764765227
2756,5,7,18,60,30091.585720618583
2757,5,7,20,60,32358.413785504657
2758,5,7,22,60,32041.024430569003
2759,5,7,24,60,34768.98878744939
2760,5,8,6,60,12806.143095969237
2761,5,8,8,60,18544.166744108723
2762,5,8,10,60,19476.442566075148
2763,5,8,12,60,24565.414816135624
2764,5,8,14,60,22917.084637825403
2765,5,8,16,60,27021.528885968535
2766,5,8,18,60,29627.857105565476
2767,5,8,20,60,31756.63979131945
2768,5,8,22,60,32423.43198236815
2769,5,8,24,60,34740.95614330692
2770,5,9,6,60,15296.746632990378
2771,5,9,8,60,17236.004416645123
2772,5,9,10,60,22348.929639836973
2773,5,9,12,60,25059.26896626199
2774,5,9,14,60,24102.35393432478
2775,5,9,16,60,28480.2160702852
2776,5,9,18,60,31776.133081325912
2777,5,9,20,60,31510.79966187816
2778,5,9,22,60,34991.241205330334
2779,5,9,24,60,34678.62081847249
2780,5,10,6,60,16073.319749823413
2781,5,10,8,60,19136.929737650793
2782,5,10,10,60,23887.68477675254
2783,5,10,12,60,24494.337748027483
2784,5,10,14,60,26648.09721233902
2785,5,10,16,60,30114.99132839282
2786,5,10,18,60,31263.027188803026
2787,5,10,20,60,31014.51308649886
2788,5,10,22,60,35384.27623965236
2789,5,10,24,60,34372.50021476418
2790,6,2,6,60,10081.926792069644
2791,6,2,8,60,10286.742957913684
2792,6,2,10,60,14111.526341856954
2793,6,2,12,60,14046.050530260027
2794,6,2,14,60,19989.36419711103
2795,6,2,16,60,16561.501648192785
2796,6,2,18,60,18911.227768829067
2797,6,2,20,60,22620.01390541375
2798,6,2,22,60,25838.22390077321
2799,6,2,24,60,28217.02775417119
2800,6,3,6,60,10115.872834227956
2801,6,3,8,60,10471.618331608397
2802,6,3,10,60,15598.055667437278
2803,6,3,12,60,16303.648393885394
2804,6,3,14,60,20375.486200747866
2805,6,3,16,60,16299.212964668883
2806,6,3,18,60,21785.342280672314
2807,6,3,20,60,22831.972130810558
2808,6,3,22,60,25168.057444923033
2809,6,3,24,60,29507.518939940262
2810,6,4,6,60,10117.330974891194
2811,6,4,8,60,12854.473827508715
2812,6,4,10,60,14372.121791854666
2813,6,4,12,60,18171.137269903735
2814,6,4,14,60,17422.943055497595
2815,6,4,16,60,18528.81153852493
2816,6,4,18,60,25099.543133821986
2817,6,4,20,60,24711.422722919346
2818,6,4,22,60,26563.24814397054
2819,6,4,24,60,29951.21041503181
2820,6,5,6,60,10604.732798492438
2821,6,5,8,60,12796.048249986776
2822,6,5,10,60,14566.3369225314
2823,6,5,12,60,19860.768691431476
2824,6,5,14,60,16674.487135177777
2825,6,5,16,60,20783.651665141355
2826,6,5,18,60,23907.186163082115
2827,6,5,20,60,24577.93328363519
2828,6,5,22,60,29353.48480091728
2829,6,5,24,60,32876.93019832345
2830,6,6,6,60,10126.969600106671
2831,6,6,8,60,13648.750578804671
2832,6,6,10,60,15961.898844753723
2833,6,6,12,60,20258.052468495374
2834,6,6,14,60,18123.526327247564
2835,6,6,16,60,23012.42004861905
2836,6,6,18,60,22941.239749490116
2837,6,6,20,60,27918.251733109468
2838,6,6,22,60,29825.148234805496
2839,6,6,24,60,31923.811648127397
2840,6,7,6,60,10145.802693303754
2841,6,7,8,60,14381.578807733613
2842,6,7,10,60,17900.917146347452
2843,6,7,12,60,16602.058932015287
2844,6,7,14,60,20819.267380450583
2845,6,7,16,60,24430.361424910974
2846,6,7,18,60,23455.938164659525
2847,6,7,20,60,28685.654867012963
2848,6,7,22,60,29058.468042616467
2849,6,7,24,60,33604.716246268814
2850,6,8,6,60,11399.595502846912
2851,6,8,8,60,14768.894753504394
2852,6,8,10,60,17860.59066893343
2853,6,8,12,60,16313.18948382731
2854,6,8,14,60,24019.237770160093
2855,6,8,16,60,22736.248126329916
