date,available_capital,capital_locked_in_trades,total_capital,trades_open
2019-08-26 05:00:00,43.14029066464691,0.0,43.14029066464691,0
2019-08-26 06:00:00,43.14029066464691,0.0,43.14029066464691,0
2019-08-26 07:00:00,43.14029066464691,0.0,43.14029066464691,0
2019-08-26 08:00:00,43.14029066464691,0.0,43.14029066464691,0
2019-08-26 09:00:00,43.14029066464691,0.0,43.14029066464691,0
2019-08-26 10:00:00,43.14029066464691,0.0,43.14029066464691,0
2019-08-26 11:00:00,43.14029066464691,0.0,43.14029066464691,0
2019-08-26 12:00:00,43.14029066464691,0.0,43.14029066464691,0
2019-08-26 13:00:00,43.14029066464691,0.0,43.14029066464691,0
2019-08-26 14:00:00,38.84783174351455,4.314029066464691,43.16186080997924,1
2019-08-26 15:00:00,38.84783174351455,4.314029066464691,43.16186080997924,1
2019-08-26 16:00:00,39.071227287583156,4.098327613141456,43.16955490072461,1
2019-08-26 17:00:00,43.06709671039608,0.0,43.06709671039608,0
2019-08-26 18:00:00,43.06709671039608,0.0,43.06709671039608,0
2019-08-26 19:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-26 20:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-26 21:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-26 22:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-26 23:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 00:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 01:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 02:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 03:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 04:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 05:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 06:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 07:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 08:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 09:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 10:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 11:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 12:00:00,38.781920587711674,4.3067096710396084,43.08863025875128,1
2019-08-27 13:00:00,34.913424009087436,8.184901729810777,43.09832573889821,2
2019-08-27 14:00:00,34.913424009087436,8.184901729810777,43.09832573889821,2
2019-08-27 15:00:00,34.913424009087436,8.184901729810777,43.09832573889821,2
2019-08-27 16:00:00,39.15757365752764,4.3067096710396084,43.46428332856725,1
2019-08-27 17:00:00,39.15757365752764,4.3067096710396084,43.46428332856725,1
2019-08-27 18:00:00,39.15757365752764,4.3067096710396084,43.46428332856725,1
2019-08-27 19:00:00,35.25160568518926,8.222467036792374,43.474072721981635,2
2019-08-27 20:00:00,35.25160568518926,8.222467036792374,43.474072721981635,2
2019-08-27 21:00:00,35.25160568518926,8.222467036792374,43.474072721981635,2
2019-08-27 22:00:00,35.25160568518926,8.222467036792374,43.474072721981635,2
2019-08-27 23:00:00,35.25160568518926,8.222467036792374,43.474072721981635,2
2019-08-28 00:00:00,31.954360217230352,11.551839737023661,43.506199954254015,3
2019-08-28 01:00:00,35.64642994346448,7.831870239558535,43.478300183023016,2
2019-08-28 02:00:00,35.64642994346448,7.831870239558535,43.478300183023016,2
2019-08-28 03:00:00,35.64642994346448,7.831870239558535,43.478300183023016,2
2019-08-28 04:00:00,35.64642994346448,7.831870239558535,43.478300183023016,2
2019-08-28 05:00:00,35.64642994346448,7.831870239558535,43.478300183023016,2
2019-08-28 06:00:00,35.64642994346448,7.831870239558535,43.478300183023016,2
2019-08-28 07:00:00,35.64642994346448,7.831870239558535,43.478300183023016,2
2019-08-28 08:00:00,35.64642994346448,7.831870239558535,43.478300183023016,2
2019-08-28 09:00:00,35.64642994346448,7.831870239558535,43.478300183023016,2
2019-08-28 10:00:00,35.83146655713948,7.655612211132588,43.48707876827207,2
2019-08-28 11:00:00,36.06678002463546,7.440276727580608,43.50705675221607,2
2019-08-28 12:00:00,39.80793979937117,4.091374187487628,43.8993139868588,1
2019-08-28 13:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 14:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 15:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 16:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 17:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 18:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 19:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 20:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 21:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 22:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-28 23:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 00:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 01:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 02:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 03:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 04:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 05:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 06:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 07:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 08:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 09:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 10:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 11:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 12:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 13:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 14:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 15:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 16:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 17:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 18:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 19:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 20:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 21:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 22:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-29 23:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 00:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 01:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 02:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 03:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 04:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 05:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 06:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 07:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 08:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 09:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 10:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 11:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 12:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 13:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 14:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 15:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 16:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 17:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 18:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 19:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 20:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 21:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 22:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-30 23:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-31 00:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-31 01:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-31 02:00:00,44.712575126455825,0.0,44.712575126455825,0
2019-08-31 03:00:00,40.25249575759185,4.4712575126455825,44.72375327023744,1
2019-08-31 04:00:00,40.25249575759185,4.4712575126455825,44.72375327023744,1
2019-08-31 05:00:00,36.12661494243869,8.496507088404769,44.62312203084346,2
2019-08-31 06:00:00,36.12661494243869,8.496507088404769,44.62312203084346,2
2019-08-31 07:00:00,36.12661494243869,8.496507088404769,44.62312203084346,2
2019-08-31 08:00:00,36.12661494243869,8.496507088404769,44.62312203084346,2
2019-08-31 09:00:00,36.12661494243869,8.496507088404769,44.62312203084346,2
2019-08-31 10:00:00,36.12661494243869,8.496507088404769,44.62312203084346,2
2019-08-31 11:00:00,36.12661494243869,8.496507088404769,44.62312203084346,2
2019-08-31 12:00:00,36.12661494243869,8.496507088404769,44.62312203084346,2
2019-08-31 13:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 14:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 15:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 16:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 17:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 18:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 19:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 20:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 21:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 22:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-08-31 23:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-09-01 00:00:00,44.5321752394736,0.0,44.5321752394736,0
2019-09-01 01:00:00,40.10122380314598,4.453217523947361,44.554441327093336,1
2019-09-01 02:00:00,40.10122380314598,4.453217523947361,44.554441327093336,1
2019-09-01 03:00:00,40.10122380314598,4.453217523947361,44.554441327093336,1
2019-09-01 04:00:00,40.10122380314598,4.453217523947361,44.554441327093336,1
2019-09-01 05:00:00,40.10122380314598,4.453217523947361,44.554441327093336,1
2019-09-01 06:00:00,40.10122380314598,4.453217523947361,44.554441327093336,1
2019-09-01 07:00:00,40.10122380314598,4.453217523947361,44.554441327093336,1
2019-09-01 08:00:00,40.33742389713793,4.230556647749992,44.567980544887924,1
2019-09-01 09:00:00,40.33742389713793,4.230556647749992,44.567980544887924,1
2019-09-01 10:00:00,40.33742389713793,4.230556647749992,44.567980544887924,1
2019-09-01 11:00:00,40.33742389713793,4.230556647749992,44.567980544887924,1
2019-09-01 12:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 13:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 14:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 15:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 16:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 17:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 18:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 19:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 20:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 21:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 22:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-01 23:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 00:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 01:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 02:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 03:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 04:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 05:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 06:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 07:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 08:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 09:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 10:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 11:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 12:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 13:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 14:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 15:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 16:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 17:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 18:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 19:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 20:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 21:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 22:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-02 23:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 00:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 01:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 02:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 03:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 04:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 05:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 06:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 07:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 08:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 09:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 10:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 11:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 12:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 13:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 14:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 15:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 16:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 17:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 18:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 19:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 20:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 21:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 22:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-03 23:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 00:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 01:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 02:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 03:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 04:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 05:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 06:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 07:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 08:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 09:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 10:00:00,45.1519338318467,0.0,45.1519338318467,0
2019-09-04 11:00:00,40.65931641557795,4.51519338318467,45.174509798762614,1
2019-09-04 12:00:00,40.89003299059426,4.289433714025436,45.17946670461969,1
2019-09-04 13:00:00,45.45492326462571,0.0,45.45492326462571,0
2019-09-04 14:00:00,40.932158399795455,4.545492326462571,45.47765072625803,1
2019-09-04 15:00:00,40.932158399795455,4.545492326462571,45.47765072625803,1
2019-09-04 16:00:00,40.932158399795455,4.545492326462571,45.47765072625803,1
2019-09-04 17:00:00,40.932158399795455,4.545492326462571,45.47765072625803,1
2019-09-04 18:00:00,40.932158399795455,4.545492326462571,45.47765072625803,1
2019-09-04 19:00:00,40.932158399795455,4.545492326462571,45.47765072625803,1
2019-09-04 20:00:00,40.932158399795455,4.545492326462571,45.47765072625803,1
2019-09-04 21:00:00,40.932158399795455,4.545492326462571,45.47765072625803,1
2019-09-04 22:00:00,40.932158399795455,4.545492326462571,45.47765072625803,1
2019-09-04 23:00:00,36.80824344101607,8.638708166442116,45.44695160745818,2
2019-09-05 00:00:00,37.021873560562874,8.43404737444314,45.45592093500601,2
2019-09-05 01:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 02:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 03:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 04:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 05:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 06:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 07:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 08:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 09:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 10:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 11:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 12:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 13:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 14:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 15:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 16:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 17:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 18:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 19:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 20:00:00,40.920149996163396,4.545492326462571,45.46564232262597,1
2019-09-05 21:00:00,41.168787117558445,4.318217710139442,45.48700482769789,1
2019-09-05 22:00:00,41.168787117558445,4.318217710139442,45.48700482769789,1
2019-09-05 23:00:00,41.168787117558445,4.318217710139442,45.48700482769789,1
2019-09-06 00:00:00,41.168787117558445,4.318217710139442,45.48700482769789,1
2019-09-06 01:00:00,41.168787117558445,4.318217710139442,45.48700482769789,1
2019-09-06 02:00:00,41.168787117558445,4.318217710139442,45.48700482769789,1
2019-09-06 03:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 04:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 05:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 06:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 07:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 08:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 09:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 10:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 11:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 12:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 13:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 14:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 15:00:00,46.355351159272296,0.0,46.355351159272296,0
2019-09-06 16:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-06 17:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-06 18:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-06 19:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-06 20:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-06 21:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-06 22:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-06 23:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-07 00:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-07 01:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-07 02:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-07 03:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-07 04:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-07 05:00:00,41.7429937189247,4.6355351159272296,46.378528834851934,1
2019-09-07 06:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 07:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 08:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 09:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 10:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 11:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 12:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 13:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 14:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 15:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 16:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 17:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 18:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 19:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 20:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 21:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 22:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-07 23:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 00:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 01:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 02:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 03:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 04:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 05:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 06:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 07:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 08:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 09:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 10:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 11:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 12:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 13:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 14:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 15:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 16:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 17:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 18:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 19:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 20:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 21:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 22:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-08 23:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 00:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 01:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 02:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 03:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 04:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 05:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 06:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 07:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 08:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 09:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 10:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 11:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 12:00:00,45.53084181889741,0.0,45.53084181889741,0
2019-09-09 13:00:00,40.86393053246043,4.553084181889741,45.417014714350174,1
2019-09-09 14:00:00,40.86393053246043,4.553084181889741,45.417014714350174,1
2019-09-09 15:00:00,36.675377652883235,8.639477235135784,45.31485488801902,2
2019-09-09 16:00:00,36.675377652883235,8.639477235135784,45.31485488801902,2
2019-09-09 17:00:00,36.675377652883235,8.639477235135784,45.31485488801902,2
2019-09-09 18:00:00,36.89129036278802,8.435157582473481,45.3264479452615,2
2019-09-09 19:00:00,41.174403799522715,4.553084181889741,45.72748798141245,1
2019-09-09 20:00:00,41.174403799522715,4.553084181889741,45.72748798141245,1
2019-09-09 21:00:00,41.43085023549258,4.325429972795254,45.75628020828783,1
2019-09-09 22:00:00,41.43085023549258,4.325429972795254,45.75628020828783,1
2019-09-09 23:00:00,46.776215163611376,0.0,46.776215163611376,0
2019-09-10 00:00:00,41.98165310934121,4.677621516361138,46.659274625702345,1
2019-09-10 01:00:00,41.98165310934121,4.677621516361138,46.659274625702345,1
2019-09-10 02:00:00,41.98165310934121,4.677621516361138,46.659274625702345,1
2019-09-10 03:00:00,41.98165310934121,4.677621516361138,46.659274625702345,1
2019-09-10 04:00:00,41.98165310934121,4.677621516361138,46.659274625702345,1
2019-09-10 05:00:00,41.98165310934121,4.677621516361138,46.659274625702345,1
2019-09-10 06:00:00,41.98165310934121,4.677621516361138,46.659274625702345,1
2019-09-10 07:00:00,42.238361540063224,4.443740440543081,46.682101980606305,1
2019-09-10 08:00:00,42.238361540063224,4.443740440543081,46.682101980606305,1
2019-09-10 09:00:00,42.238361540063224,4.443740440543081,46.682101980606305,1
2019-09-10 10:00:00,42.238361540063224,4.443740440543081,46.682101980606305,1
2019-09-10 11:00:00,46.70432068280902,0.0,46.70432068280902,0
2019-09-10 12:00:00,46.70432068280902,0.0,46.70432068280902,0
2019-09-10 13:00:00,46.70432068280902,0.0,46.70432068280902,0
2019-09-10 14:00:00,41.91712781282109,4.670432068280902,46.587559881101996,1
2019-09-10 15:00:00,41.91712781282109,4.670432068280902,46.587559881101996,1
2019-09-10 16:00:00,41.91712781282109,4.670432068280902,46.587559881101996,1
2019-09-10 17:00:00,41.91712781282109,4.670432068280902,46.587559881101996,1
2019-09-10 18:00:00,41.91712781282109,4.670432068280902,46.587559881101996,1
2019-09-10 19:00:00,42.16871303967329,4.436910464866857,46.60562350454015,1
2019-09-10 20:00:00,42.16871303967329,4.436910464866857,46.60562350454015,1
2019-09-10 21:00:00,42.16871303967329,4.436910464866857,46.60562350454015,1
2019-09-10 22:00:00,42.16871303967329,4.436910464866857,46.60562350454015,1
2019-09-10 23:00:00,42.16871303967329,4.436910464866857,46.60562350454015,1
2019-09-11 00:00:00,46.62780805686448,0.0,46.62780805686448,0
2019-09-11 01:00:00,46.62780805686448,0.0,46.62780805686448,0
